Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
Acacia kamerunensis,Acacia kamerunensis,,1,Synonym,Senegalia kamerunensis,(Gandoger) Kyal. & Boatwr.,Fabaceae,ildis, ,
Acacia karroo,Acacia karroo,,1,Accepted,Acacia karroo,,Fabaceae,tpl, ,
Acacia klugii,Acacia klugii,,1,Synonym,Senegalia klugii,(Standl. ex J. F. Macbr.) Seigler & Ebinger,Fabaceae,ildis, ,
Acacia koa,Acacia koa,,1,No opinion,,,,tpl, ,
Acacia koaia,Acacia koaia,,1,No opinion,,,,tpl, ,
Acacia kuhlmannii,Acacia kuhlmannii,,1,Synonym,Senegalia kuhlmannii,(Ducke) Seigler & Ebinger,Fabaceae,ildis, ,
Acacia leiocalyx,Acacia leiocalyx,,1,Accepted,Acacia leiocalyx,(Domin) Pedley,Fabaceae,ildis, ,
Acacia loretensis,Acacia loretensis,,1,Synonym,Senegalia loretensis,(J. F. Macbr.) Seigler & Ebinger,Fabaceae,ildis, ,
Acacia macbridei,Acacia macbridei,,1,Synonym,Senegalia macbridei,(Britton & Rose ex J. F. Macbr.) Seigler & Ebinger,Fabaceae,ildis, ,
Acacia macracantha,Acacia macracantha,,1,No opinion,,,,tpl, ,
Acacia macrantha,Acacia macracantha,,0.97,No opinion,,,,tpl, ,
Acacia maidenii,Acacia maidenii,,1,Accepted,Acacia maidenii,F.Muell.,Fabaceae,ildis, ,
Acacia mangium,Acacia mangium,,1,Accepted,Acacia mangium,Willd.,Fabaceae,ildis;tropicos;usda, ,
Acacia mearnsii,Acacia mearnsii,,1,Accepted,Acacia mearnsii,De Wildeman,Fabaceae,ildis, ,
Acacia melanoceras,Acacia melanoceras,,1,Synonym,Vachellia melanoceras,(Beurl.) Seigler & Ebinger,Fabaceae,ildis, ,
Acacia melanoxylon,Acacia melanoxylon,,1,Accepted,Acacia melanoxylon,R.Br. in W.T.Aiton,Fabaceae,ildis, ,
Acacia muricata,Acacia muricata,,1,Synonym,Senegalia muricata,(L.) Britton & Rose,Fabaceae,ildis, ,
Acacia myriophylla,Acacia myriophylla,,1,No opinion,,,,tpl;tropicos, [Ambiguous match] ,
Acacia nigrescens,Acacia nigrescens,,1,Synonym,Senegalia nigrescens,(Oliv.) P.J.H. Hurter,Fabaceae,ildis, ,
Acacia nilotica,Acacia nilotica,,1,Accepted,Acacia nilotica,,Fabaceae,tpl, ,
Acacia oshanesii,Acacia oshanesii,,1,Accepted,Acacia oshanesii,F.Muell & Maiden,Fabaceae,ildis, ,
Acacia pendula,Acacia pendula,,1,Accepted,Acacia pendula,Cunn. ex Don,Fabaceae,ildis, ,
Acacia pennata,Acacia pennata,,1,No opinion,,,,tpl, ,
Acacia pennatula,Acacia pennatula,,1,Synonym,Vachellia pennatula,(Schltdl. & Cham.) Seigler & Ebinger,Fabaceae,ildis, ,
Acacia penninervis,Acacia penninervis,,1,Accepted,Acacia penninervis,Sieber ex DC.,Fabaceae,ildis;tropicos;usda, ,
Acacia pentagona,Acacia pentagona,,1,Synonym,Senegalia pentagona,(Schumach.) Kyal. & Boatwr.,Fabaceae,ildis, ,
Acacia platycarpa,Acacia platycarpa,,1,Accepted,Acacia platycarpa,F.Muell.,Fabaceae,ildis, ,
Acacia plectocarpa,Acacia plectocarpa,,1,Accepted,Acacia plectocarpa,Cunn. ex Benth.,Fabaceae,ildis, ,
Acacia podalyriifolia,Acacia podalyriifolia,,1,Accepted,Acacia podalyriifolia,Cunn. ex Don,Fabaceae,ildis, ,
Acacia polyphylla,Acacia polyphylla,,1,Synonym,Senegalia polyphylla,(DC.) Britton & Rose,Fabaceae,ildis, ,
Acacia praecox,Acacia praecox,,1,No opinion,,,,tpl, ,
Acacia pteridifolia,Acacia pteridifolia,,1,Synonym,Senegalia pteridifolia,(Benth.) Seigler & Ebinger,Fabaceae,ildis, ,
Acacia rhodoxylon,Acacia rhodoxylon,,1,Accepted,Acacia rhodoxylon,Maiden,Fabaceae,ildis, ,
Acacia riparia,Acacia riparia,,1,Accepted,Acacia riparia,,Fabaceae,tpl, ,
Acacia rothii,Acacia rothii,,1,Synonym,,,,tpl, ,
Acacia senegal,Acacia senegal,,1,Accepted,Acacia senegal,,Fabaceae,tpl, ,
Acacia seyal,Acacia seyal,,1,No opinion,,,,tpl, ,
Acacia sparsiflora,Acacia sparsiflora,,1,Accepted,Acacia sparsiflora,Maiden,Fabaceae,ildis, ,
Acacia sppAU1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppAllpahua1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppAnkarif1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppAraracua1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppCabezade1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppCalabate1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppCamorin1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppCarajas1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppChaquima1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppChaquima2,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppChaquima3,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppChaquima4,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppCuzcoama1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppES1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppFPnet1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppGT1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppGaleraz1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppGaleraz2,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppIT1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppJatunsac1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppMadidiri1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppMotozint1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppNuevomun1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppNuevomun2,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppPE1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppPT1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppPande1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppRAINFOR1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppRioheath1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppRioheath2,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppRionegro1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppRiotavar1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppTZ1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppTutunend1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppUS1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia sppVN1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,
Acacia stenophylla,Acacia stenophylla,,1,Accepted,Acacia stenophylla,Cunn. ex Benth.,Fabaceae,ildis, ,
Acacia tacanensis,Acacia,,0.5,Accepted,Acacia,,Fabaceae,tpl;usda, [Partial match] ,
Acacia tamarindifolia,Acacia tamarindifolia,,1,Synonym,Senegalia tamarindifolia,(L.) Britton & Rose,Fabaceae,ildis, ,
Acacia tenuifolia,Acacia tenuifolia,,1,Synonym,Senegalia tenuifolia,(L.) Britton & Rose,Fabaceae,ildis;tropicos, ,
Acacia tenuissima,Acacia tenuissima,,1,Synonym,,,,tpl, ,
Acacia tortilis,Acacia tortilis,,1,No opinion,,,,tpl, ,
Acacia torulosa,Acacia torulosa,,1,Accepted,Acacia torulosa,Benth.,Fabaceae,ildis;tropicos, ,
Acacia turbacensis,Acacia,,0.5,Accepted,Acacia,,Fabaceae,tpl;usda, [Partial match] ,
Acacia visco,Acacia visco,,1,Synonym,Senegalia visco,(Lorentz ex Griseb.) Seigler & Ebinger,Fabaceae,ildis, ,
Acalypha cuneata,Acalypha cuneata,,1,Accepted,Acalypha cuneata,Poepp.,Euphorbiaceae,tpl;tropicos, ,
Acalypha diversifolia,Acalypha diversifolia,,1,Accepted,Acalypha diversifolia,Jacq.,Euphorbiaceae,tpl;tropicos, ,
Acalypha ferdinandii,Acalypha ferdinandii,,1,Accepted,Acalypha ferdinandii,K.Hoffm.,Euphorbiaceae,tpl, ,
Acalypha glabrata,Acalypha glabrata,,1,Accepted,Acalypha glabrata,Thunb.,Euphorbiaceae,tpl, ,
Acalypha macrostachya,Acalypha macrostachya,,1,Accepted,Acalypha macrostachya,Jacq.,Euphorbiaceae,tpl;tropicos, ,
Acalypha mapirensis,Acalypha mapirensis,,1,Accepted,Acalypha mapirensis,Pax,Euphorbiaceae,tpl, ,
Acalypha obovata,Acalypha obovata,,1,Synonym,Acalypha cuneata,Poepp.,Euphorbiaceae,tpl;tropicos, ,
Acalypha repanda,Acalypha repanda,,1,Accepted,Acalypha repanda,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
Acalypha skutchii,Acalypha skutchii,,1,Accepted,Acalypha skutchii,I.M.Johnst.,Euphorbiaceae,tpl, ,
Acalypha sppCampano1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,
Acalypha sppCueva1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,
Acalypha sppFPnet1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,
Acalypha sppHachimal1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,
Acalypha sppLagenoa1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,
Acalypha sppLaplanad1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,
Acalypha sppNadugani1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,
Acalypha sppRAINFOR1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,
Acalypha stenoloba,Acalypha stenoloba,,1,Accepted,Acalypha stenoloba,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
Acalypha stricta,Acalypha stricta,,1,Accepted,Acalypha stricta,Poepp.,Euphorbiaceae,tpl, ,
Acalypha villosa,Acalypha villosa,,1,Accepted,Acalypha villosa,Jacq.,Euphorbiaceae,tpl;tropicos, ,
Acanthocereus pentagonus,Acanthocereus pentagonus,,1,Synonym,Acanthocereus tetragonus,(L.) Hummelinck,Cactaceae,tpl;tropicos, ,
Acanthocereus sppChaquima1,Acanthocereus,,0.9,Accepted,Acanthocereus,,Cactaceae,tpl;usda, ,
Acanthocladus pulcherrimus,Acanthocladus pulcherrimus,,1,Accepted,Acanthocladus pulcherrimus,(Kuhlm.) J.F.B. Pastore & D. Cardoso,Polygalaceae,tpl;tropicos, ,
Acanthopanax senticosus,Acanthopanax senticosus,,1,Synonym,Eleutherococcus senticosus,(Rupr. & Maxim.) Maxim.,Araliaceae,tpl;usda, ,
Acanthosyris annonagustata,Acanthosyris annonagustata,,1,Accepted,Acanthosyris annonagustata,C.U.Ulloa & M.J_rg.,Santalaceae,tpl, ,
Acca sellowiana,Acca sellowiana,,1,Accepted,Acca sellowiana,(O.Berg) Burret,Myrtaceae,tpl, ,
Acer amplum,Acer amplum,,1,Accepted,Acer amplum,Rehder,Sapindaceae,tpl;tropicos, ,
Acer barbatum,Acer barbatum,,1,Synonym,Acer glabrum,Torr.,Sapindaceae,tpl, [Ambiguous match] ,
Acer barbinerve,Acer barbinerve,,1,Accepted,Acer barbinerve,Maxim. ex Miq.,Sapindaceae,tpl;tropicos, [Ambiguous match] ,
Acer buergerianum,Acer buergerianum,,1,Accepted,Acer buergerianum,Miq.,Sapindaceae,tpl;tropicos;usda, ,
Acer caesium,Acer caesium,,1,Accepted,Acer caesium,Wall. ex Brandis,Sapindaceae,tpl;tropicos, ,
Acer campbellii,Acer campbellii,,1,Accepted,Acer campbellii,Hook.f. & Thomson ex Hiern,Sapindaceae,tpl, ,
Acer campestre,Acer campestre,,1,Accepted,Acer campestre,L.,Sapindaceae,tpl;tropicos;usda, ,
Acer cappadocicum,Acer cappadocicum,,1,Accepted,Acer cappadocicum,Gled.,Sapindaceae,tpl;tropicos, ,
Acer cordatum,Acer cordatum,,1,Accepted,Acer cordatum,Pax,Sapindaceae,tpl;tropicos, ,
Acer crataegifolium,Acer crataegifolium,,1,Accepted,Acer crataegifolium,Siebold & Zucc.,Sapindaceae,tpl, ,
Acer fabri,Acer fabri,,1,Accepted,Acer fabri,Hance,Sapindaceae,tpl;tropicos, ,
Acer ginnala,Acer ginnala,,1,Synonym,Acer tataricum subsp. ginnala,(Maxim.) Wesm.,Sapindaceae,tpl, ,
Acer glabrum,Acer glabrum,,1,Accepted,Acer glabrum,Torr.,Sapindaceae,tpl;tropicos;usda, [Ambiguous match] ,
Acer grandidentatum,Acer grandidentatum,,1,Synonym,Acer saccharum subsp. grandidentatum,(Torr. & A.Gray) Desmarais,Sapindaceae,tpl, ,
Acer komarovii,Acer komarovii,,1,Synonym,Acer tschonoskii subsp. koreanum,A.E.Murray,Sapindaceae,tpl, ,
Acer leucoderme,Acer leucoderme,,1,Synonym,Acer saccharum subsp. leucoderme,(Small) Desmarais,Sapindaceae,tpl, ,
Acer lobelii,Acer lobelii,,1,Synonym,Acer cappadocicum subsp. lobelii,(Ten.) A.E.Murray,Sapindaceae,tpl, ,
Acer macrophyllum,Acer macrophyllum,,1,Accepted,Acer macrophyllum,Pursh,Sapindaceae,tpl;tropicos;usda, ,
Acer mandshuricum,Acer mandshuricum,,1,Accepted,Acer mandshuricum,Maxim.,Sapindaceae,tpl;tropicos, ,
Acer mono,Acer mono,,1,Synonym,Acer pictum,Thunb.,Sapindaceae,tpl, ,
Acer monspessulanum,Acer monspessulanum,,1,Accepted,Acer monspessulanum,L.,Sapindaceae,tpl;tropicos, ,
Acer negundo,Acer negundo,,1,Accepted,Acer negundo,L.,Sapindaceae,tpl;tropicos;usda, ,
Acer nigrum,Acer nigrum,,1,Synonym,Acer saccharum subsp. nigrum,(F.Michx.) Desmarais,Sapindaceae,tpl, ,
Acer obtusatum,Acer obtusatum,,1,Synonym,Acer opalus subsp. obtusatum,(Waldst. & Kit. ex Willd.) Gams,Sapindaceae,tpl;tropicos, ,
Acer obtusifolium,Acer obtusifolium,,1,Accepted,Acer obtusifolium,Sm.,Sapindaceae,tpl, ,
Acer opalus,Acer opalus,,1,Accepted,Acer opalus,Mill.,Sapindaceae,tpl;tropicos;usda, ,
Acer palmatum,Acer palmatum,,1,Accepted,Acer palmatum,Thunb.,Sapindaceae,tpl;tropicos;usda, ,
Acer pensylvanicum,Acer pensylvanicum,,1,Accepted,Acer pensylvanicum,L.,Sapindaceae,tpl;tropicos;usda, ,
Acer pictum,Acer pictum,,1,Accepted,Acer pictum,Thunb.,Sapindaceae,tpl, ,
Acer pilosum,Acer pilosum,,1,Accepted,Acer pilosum,Maxim.,Sapindaceae,tpl;tropicos, ,
Acer platanoides,Acer platanoides,,1,Accepted,Acer platanoides,L.,Sapindaceae,tpl;tropicos;usda, ,
Acer pseudo-sieboldianum,Acer pseudosieboldianum,,0.99,Accepted,Acer pseudosieboldianum,(Pax) Kom.,Sapindaceae,tpl;tropicos, ,
Acer pseudoplatanus,Acer pseudoplatanus,,1,Accepted,Acer pseudoplatanus,L.,Sapindaceae,tpl;tropicos;usda, ,
Acer pseudosieboldianum,Acer pseudosieboldianum,,1,Accepted,Acer pseudosieboldianum,(Pax) Kom.,Sapindaceae,tpl;tropicos, ,
Acer rubrum,Acer rubrum,,1,Accepted,Acer rubrum,L.,Sapindaceae,tpl;tropicos;usda, ,
Acer saccharinum,Acer saccharinum,,1,Accepted,Acer saccharinum,L.,Sapindaceae,tpl;tropicos;usda, ,
Acer saccharum,No suitable matches found.,,0,,,,,, ,
Acer spicatum,Acer spicatum,,1,Accepted,Acer spicatum,Lam.,Sapindaceae,tpl;tropicos;usda, ,
Acer sppCAi1,Acer,,0.9,Accepted,Acer,,Sapindaceae,tpl, ,
Acer sppDEii1,Acer,,0.9,Accepted,Acer,,Sapindaceae,tpl, ,
Acer sppEU1,Acer,,0.9,Accepted,Acer,,Sapindaceae,tpl, ,
Acer sppIN1,Acer,,0.9,Accepted,Acer,,Sapindaceae,tpl, ,
Acer sppNL1,Acer,,0.9,Accepted,Acer,,Sapindaceae,tpl, ,
Acer sppNL2,Acer,,0.9,Accepted,Acer,,Sapindaceae,tpl, ,
Acer sppUS1,Acer,,0.9,Accepted,Acer,,Sapindaceae,tpl, ,
Acer tataricum,Acer tataricum,,1,Accepted,Acer tataricum,L.,Sapindaceae,tpl;tropicos;usda, ,
Acer tegmentosum,No suitable matches found.,,0,,,,,, ,
Acer triflorum,Acer triflorum,,1,Accepted,Acer triflorum,Kom.,Sapindaceae,tpl;tropicos, ,
Acer truncatum,Acer truncatum,,1,Accepted,Acer truncatum,Bunge,Sapindaceae,tpl;tropicos, ,
Acer ukurunduense,Acer ukurunduense,,1,Synonym,Acer caudatum subsp. ukurundense,(Trautv. & C.A.Mey.) E.Murray,Sapindaceae,tpl, ,
Aceratium oppositifolium,Aceratium oppositifolium,,1,Accepted,Aceratium oppositifolium,DC.,Elaeocarpaceae,tpl, ,
Aceratium parvifolium,Aceratium parvifolium,,1,Accepted,Aceratium parvifolium,Schltr.,Elaeocarpaceae,tpl, ,
Aceratium sppPacific1,Aceratium,,0.9,Accepted,Aceratium,,Elaeocarpaceae,tpl, ,
Aceratium sppVarirata1,Aceratium,,0.9,Accepted,Aceratium,,Elaeocarpaceae,tpl, ,
Aceratium sppVarirata3,Aceratium,,0.9,Accepted,Aceratium,,Elaeocarpaceae,tpl, ,
Achatocarpus gracilis,Achatocarpus gracilis,,1,Accepted,Achatocarpus gracilis,H.Walter,Achatocarpaceae,tpl, ,
Achatocarpus nigricans,Achatocarpus nigricans,,1,Accepted,Achatocarpus nigricans,Triana,Achatocarpaceae,tpl;tropicos, ,
Achatocarpus praecox,Achatocarpus praecox,,1,Accepted,Achatocarpus praecox,Griseb.,Achatocarpaceae,tpl;tropicos, ,
Achatocarpus sppSantotom1,Achatocarpus,,0.9,Accepted,Achatocarpus,,Achatocarpaceae,tpl, ,
Achras zapota,Achras zapota,,1,Synonym,Manilkara zapota,(L.) P.Royen,Sapotaceae,tpl, ,
Acidoton sppRanchoqu1,Acidoton,,0.9,Accepted,Acidoton,,Euphorbiaceae,tpl, ,
Acioa scabrifolia,Acioa scabrifolia,,1,Synonym,Dactyladenia scabrifolia,(Hua) Prance & F.White,Chrysobalanaceae,tpl, ,
Ackama rosifolia,Ackama rosifolia,,1,Synonym,Caldcluvia rosifolia,(A.Cunn.) Hoogland,Cunoniaceae,tpl, ,
Acmena acuminatissima,Acmena acuminatissima,,1,Synonym,Syzygium acuminatissimum,(Blume) DC.,Myrtaceae,tpl, ,
Acmena hemilampra,Acmena hemilampra,,1,Synonym,Syzygium hemilamprum,(F.Muell.) Craven & Biffin,Myrtaceae,tpl, ,
Acmena smithii,Acmena smithii,,1,Synonym,Syzygium smithii,(Poir.) Nied.,Myrtaceae,tpl, ,
Acnistus arborescens,Acnistus arborescens,,1,Accepted,Acnistus arborescens,(L.) Schltdl.,Solanaceae,tpl;tropicos;usda, ,
Acosmium cardenasii,Acosmium cardenasii,,1,Accepted,Acosmium cardenasii,H.S.Irwin & Arroyo,Fabaceae,ildis, ,
Acosmium lentiscifolium,Acosmium lentiscifolium,,1,Accepted,Acosmium lentiscifolium,Schott,Fabaceae,ildis, ,
Acosmium sppRAINFOR1,Acosmium,,0.9,Accepted,Acosmium,,Fabaceae,tpl, ,
Acrocarpus fraxinifolius,Acrocarpus fraxinifolius,,1,Accepted,Acrocarpus fraxinifolius,Arn.,Fabaceae,ildis;tropicos, ,
Acrocomia aculeata,Acrocomia aculeata,,1,Accepted,Acrocomia aculeata,(Jacq.) Lodd. ex Mart.,Arecaceae,tpl;tropicos, ,
Acrocomia media,Acrocomia media,,1,Accepted,Acrocomia media,O.F.Cook,Arecaceae,tpl, ,
Acrocomia totai,Acrocomia totai,,1,Accepted,Acrocomia totai,Mart.,Arecaceae,tpl;usda, ,
Acronychia laevis,Acronychia laevis,,1,Accepted,Acronychia laevis,J.R.Forst. & G.Forst.,Rutaceae,tpl, ,
Acronychia pedunculata,Acronychia pedunculata,,1,Accepted,Acronychia pedunculata,(L.) Miq.,Rutaceae,tpl;tropicos, ,
Acronychia porteri,Acronychia porteri,,1,No opinion,,,,tpl, ,
Acronychia wilcoxiana,Acronychia wilcoxiana,,1,Accepted,Acronychia wilcoxiana,(F.Muell.) T.G.Hartley,Rutaceae,tpl, ,
Acropogon aoupiniensis,Acropogon aoupiniensis,,1,Accepted,Acropogon aoupiniensis,Morat,Malvaceae,tpl, ,
Acropogon grandiflorus,Acropogon grandiflorus,,1,Accepted,Acropogon grandiflorus,Morat & Chalopin,Malvaceae,tpl, ,
Acropogon merytifolius,Acropogon merytifolius,,1,Accepted,Acropogon merytifolius,Morat & Chalopin,Malvaceae,tpl, ,
Acropogon sageniifolius,Acropogon sageniifolia,,0.97,Accepted,Acropogon sageniifolia,Schltr.,Malvaceae,tpl, ,
Acropogon schistophilus,Acropogon schistophilus,,1,Accepted,Acropogon schistophilus,Morat & Chalopin,Malvaceae,tpl, ,
Acropogon schumannianus,Acropogon schumanniana,,0.97,Accepted,Acropogon schumanniana,Schltr.,Malvaceae,tpl, ,
Acsmithia sppNewcaldo1,Acsmithia,,0.9,Accepted,Acsmithia,,Cunoniaceae,tpl, ,
Actinidia arguta,Actinidia arguta,,1,Accepted,Actinidia arguta,(Siebold & Zucc.) Planch. ex Miq.,Actinidiaceae,tpl;tropicos;usda, ,
Actinodaphne borneensis,Actinodaphne borneensis,,1,Accepted,Actinodaphne borneensis,Meisn.,Lauraceae,tpl, ,
Actinodaphne ferruginea,Actinodaphne ferruginea,,1,Accepted,Actinodaphne ferruginea,H.Liu,Lauraceae,tpl, ,
Actinodaphne lancifolia,Actinodaphne lancifolia,,1,No opinion,,,,tpl, ,
Actinodaphne macrophylla,Actinodaphne macrophylla,,1,Accepted,Actinodaphne macrophylla,(Blume) Nees,Lauraceae,tpl;tropicos, ,
Actinodaphne nitida,Actinodaphne nitida,,1,Accepted,Actinodaphne nitida,Teschner,Lauraceae,tpl, ,
Actinodaphne obovata,Actinodaphne obovata,,1,Accepted,Actinodaphne obovata,(Nees) Blume,Lauraceae,tpl;tropicos, ,
Actinodaphne pruinosa,Actinodaphne pruinosa,,1,Accepted,Actinodaphne pruinosa,Nees,Lauraceae,tpl, ,
Actinodaphne sppBaitete1,Actinodaphne,,0.9,Accepted,Actinodaphne,,Lauraceae,tpl, ,
Actinodaphne sppIN1,Actinodaphne,,0.9,Accepted,Actinodaphne,,Lauraceae,tpl, ,
Actinodaphne sppTEAM1,Actinodaphne,,0.9,Accepted,Actinodaphne,,Lauraceae,tpl, ,
Actinodaphne sppVN1,Actinodaphne,,0.9,Accepted,Actinodaphne,,Lauraceae,tpl, ,
Actinokentia divaricata,Actinokentia divaricata,,1,Accepted,Actinokentia divaricata,(Brongn.) Dammer,Arecaceae,tpl, ,
Actinostemon brasiliensis,Actinostemon brasiliensis,,1,Synonym,Sebastiania brasiliensis,Spreng.,Euphorbiaceae,tpl, ,
Actinostemon concepcionis,Actinostemon concepcionis,,1,Accepted,Actinostemon concepcionis,(Chodat & Hassl.) Hochr.,Euphorbiaceae,tpl, ,
Actinostemon concolor,Actinostemon concolor,,1,Accepted,Actinostemon concolor,(Spreng.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,
Actinostemon klotzschii,Actinostemon klotzschii,,1,Accepted,Actinostemon klotzschii,(Didr.) Pax,Euphorbiaceae,tpl;tropicos, ,
Actinostemon sppBRii1,Actinostemon,,0.9,Accepted,Actinostemon,,Euphorbiaceae,tpl, ,
Actinostemon sppBRii2,Actinostemon,,0.9,Accepted,Actinostemon,,Euphorbiaceae,tpl, ,
Actinostemon sppSCA1,Actinostemon,,0.9,Accepted,Actinostemon,,Euphorbiaceae,tpl, ,
Acumea kleniana,Aucoumea,,0.46,Accepted,Aucoumea,,Burseraceae,tpl, [Partial match] ,
Adansonia digitata,Adansonia digitata,,1,Accepted,Adansonia digitata,L.,Malvaceae,tpl;tropicos;usda, ,
Adelia ricinella,Adelia ricinella,,1,Accepted,Adelia ricinella,L.,Euphorbiaceae,tpl;tropicos;usda, ,
Adelia sppGT1,Adelia,,0.9,Accepted,Adelia,,Euphorbiaceae,tpl, ,
Adelia triloba,Adelia triloba,,1,Accepted,Adelia triloba,(M¨¹ll.Arg.) Hemsl.,Euphorbiaceae,tpl, ,
Adelobotrys adscendens,Adelobotrys adscendens,,1,Accepted,Adelobotrys adscendens,(Sw.) Triana,Melastomataceae,tpl;tropicos, ,
Adelobotrys sppMiazi1,Adelobotrys,,0.9,Accepted,Adelobotrys,,Melastomataceae,tpl, ,
Adelobotrys sppTutunend1,Adelobotrys,,0.9,Accepted,Adelobotrys,,Melastomataceae,tpl, ,
Adenanthera bicolor,Adenanthera bicolor,,1,Misapplied,Adenanthera aglaosperma,Alston,Fabaceae,ildis, ,
Adenanthera klaineana,Adenanthera,,0.5,Accepted,Adenanthera,,Fabaceae,tpl, [Partial match] ,
Adenanthera malayana,Adenanthera malayana,,1,Accepted,Adenanthera malayana,Kosterm.,Fabaceae,ildis, ,
Adenanthera microsperma,Adenanthera microsperma,,1,No opinion,,,,tpl, ,
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,
Adenanthera sppPasoh401,Adenanthera,,0.9,Accepted,Adenanthera,,Fabaceae,tpl, ,
Adenia olaboensis,Adenia olaboensis,,1,Accepted,Adenia olaboensis,Claverie,Passifloraceae,tpl;tropicos, ,
Adenia penangiana,Adenia penangiana,,1,Accepted,Adenia penangiana,(Wall. ex G.Don) W.J.de Wilde,Passifloraceae,tpl, ,
Adenia sppAnkarif1,Adenia,,0.9,Accepted,Adenia,,Passifloraceae,tpl, ,
Adenocalymma hirtum,Adenocalymma hirtum,,1,Accepted,Adenocalymma hirtum,(Mart. ex DC.) Bureau & K.Schum.,Bignoniaceae,tpl, ,
Adenocalymma sppPE1,Adenocalymma,,0.9,Accepted,Adenocalymma,,Bignoniaceae,tpl, ,
Adenocalymma sppSCA1,Adenocalymma,,0.9,Accepted,Adenocalymma,,Bignoniaceae,tpl, ,
Adenocalymna bracteatum,Adenocalymna bracteatum,,1,Invalid,,,,tropicos, ,
