"","binomial"
"11956","Persea odoratissima"
"11957","Persea odoratissima"
"11958","Persea odoratissima"
"11959","Persea odoratissima"
"11960","Persea pauhoi"
"11961","Persea pingii"
"11962","Persea pomifera"
"11963","Persea pyrifolia"
"11964","Persea schiedeana"
"11965","Persea thunbergii"
"11966","Persea thunbergii"
"11967","Persea thunbergii"
"11968","Persea thunbergii"
"11969","Persea thunbergii"
"11970","Persea tonkinensis"
"11971","Persea vesticula"
"11972","Persea villosa"
"11973","Persoonia falcata"
"11974","Pertusadina eurhyncha"
"11975","Petalostigma pubescens"
"11976","Petalostigma quadriloculare"
"11977","Petersianthus macrocarpus"
"11978","Petersianthus macrocarpus"
"11979","Petersianthus macrocarpus"
"11980","Petersianthus macrocarpus"
"11981","Petersianthus macrocarpus"
"11982","Petersianthus macrocarpus"
"11983","Petersianthus macrocarpus"
"11984","Petersianthus macrocarpus"
"11985","Petersianthus macrocarpus"
"11986","Petersianthus macrocarpus"
"11987","Petersianthus quadrialatus"
"11988","Petitia domingensis"
"11989","Phebalium squameum"
"11990","Phellodendron amurense"
"11991","Phoebe declinata"
"11992","Phoebe elliptica"
"11993","Phoebe elongata"
"11994","Phoebe elongata"
"11995","Phoebe goalparensis"
"11996","Phoebe grandis"
"11997","Phoebe grandis"
"11998","Phoebe grandis"
"11999","Phoebe hainesiana"
"12000","Phoebe hungmoensis"
"12001","Phoebe lanceolata"
"12002","Phoebe macrophylla"
"12003","Phoebe paniculata"
"12004","Phoebe porosa"
"12005","Phoebe porosa"
"12006","Phoebe sterculioides"
"12007","Phoebe zhennan"
"12008","Photinia arbutifolia"
"12009","Photinia davidsoniae"
"12010","Photinia deflexa"
"12011","Photinia serrulata"
"12012","Photinia serrulata"
"12013","Phyllanthus acidus"
"12014","Phyllanthus brasiliensis"
"12015","Phyllanthus discoides"
"12016","Phyllanthus emblica"
"12017","Phyllanthus emblica"
"12018","Phyllanthus emblica"
"12019","Phyllanthus inflatus"
"12020","Phyllanthus officinalis"
"12021","Phyllanthus salviifolius"
"12022","Phyllarthron articulatum"
"12023","Phyllarthron madagascariense"
"12024","Phyllarthron madagascariensis"
"12025","Phyllocladus alpinus"
"12026","Phyllocladus aspleniifolius"
"12027","Phyllocladus aspleniifolius"
"12028","Phyllocladus hypophylla"
"12029","Phyllocladus hypophylla"
"12030","Phyllocladus trichomanoides"
"12031","Phyllocosmus africanus"
"12032","Phyllostylon brasiliensis"
"12033","Phyllostylon rhamnoides"
"12034","Phyllostylon rhamnoides"
"12035","Phyllostylon rhamnoides"
"12036","Phyllostylon rhamnoides"
"12037","Phyllostylon rhamnoides"
"12038","Physocalymma scaberrimum"
"12039","Phytolacca dioica"
"12040","Picea abies"
"12041","Picea asperata"
"12042","Picea asperata"
"12043","Picea asperata"
"12044","Picea asperata"
"12045","Picea asperata"
"12046","Picea brachytyla"
"12047","Picea brachytyla"
"12048","Picea engelmannii"
"12049","Picea glauca"
"12050","Picea jezoensis"
"12051","Picea koraiensis"
"12052","Picea koraiensis"
"12053","Picea koraiensis"
"12054","Picea likiangensis"
"12055","Picea likiangensis"
"12056","Picea mariana"
"12057","Picea morinda"
"12058","Picea purpurea"
"12059","Picea rubens"
"12060","Picea schrenkiana"
"12061","Picea schrenkiana"
"12062","Picea sitchensis"
"12063","Picea sitchensis"
"12064","Picea smithiana"
"12065","Picea smithiana"
"12066","Picralima nitida"
"12067","Picrasma javanica"
"12068","Pictetia aculeata"
"12069","Pilgerodendron uviferum"
"12070","Pilidiostigma tropicum"
"12071","Pimelodendron amboinicum"
"12072","Pimelodendron amboinicum"
"12073","Pimenta dioica"
"12074","Pimenta officinalis"
"12075","Pimenta pseudocaryophyllus"
"12076","Pimenta racemosa"
"12077","Pinus armandi"
"12078","Pinus armandi"
"12079","Pinus armandi"
"12080","Pinus armandi"
"12081","Pinus armandi"
"12082","Pinus armandii"
"12083","Pinus banksiana"
"12084","Pinus bungeana"
"12085","Pinus canariensis"
"12086","Pinus caribaea"
"12087","Pinus caribaea"
"12088","Pinus caribaea"
"12089","Pinus caribaea"
"12090","Pinus caribaea"
"12091","Pinus caribaea"
"12092","Pinus clausa"
"12093","Pinus contorta"
"12094","Pinus cupressoides"
"12095","Pinus cupressoides"
"12096","Pinus densata"
"12097","Pinus densata"
"12098","Pinus densiflora"
"12099","Pinus douglasiana"
"12100","Pinus echinata"
"12101","Pinus edulis"
"12102","Pinus elliottii"
"12103","Pinus fenzeliana"
"12104","Pinus flexilis"
"12105","Pinus glabra"
"12106","Pinus griffithii"
"12107","Pinus griffithii"
"12108","Pinus halepensis"
"12109","Pinus hartwegii"
"12110","Pinus hwangshanensis"
"12111","Pinus jeffreyi"
"12112","Pinus kesiya"
"12113","Pinus kesiya"
"12114","Pinus kesiya"
"12115","Pinus kesiya"
"12116","Pinus koraiensis"
"12117","Pinus krempfii"
"12118","Pinus kwangtungensis"
"12119","Pinus kwangtungensis"
"12120","Pinus lambertiana"
"12121","Pinus latteri"
"12122","Pinus latteri"
"12123","Pinus lawsoni"
"12124","Pinus leiophylla"
"12125","Pinus longifolia"
"12126","Pinus longifolia"
"12127","Pinus massoniana"
"12128","Pinus massoniana"
"12129","Pinus massoniana"
"12130","Pinus massoniana"
"12131","Pinus massoniana"
"12132","Pinus massoniana"
"12133","Pinus massoniana"
"12134","Pinus merkusii"
"12135","Pinus michoacana"
"12136","Pinus monticola"
"12137","Pinus nigra"
"12138","Pinus nigra"
"12139","Pinus oocarpa"
"12140","Pinus oocarpa"
"12141","Pinus palustris"
"12142","Pinus patula"
"12143","Pinus patula"
"12144","Pinus pinaster"
"12145","Pinus pinaster"
"12146","Pinus pinea"
"12147","Pinus ponderosa"
"12148","Pinus pungens"
"12149","Pinus radiata"
"12150","Pinus radiata"
"12151","Pinus resinosa"
"12152","Pinus rigida"
"12153","Pinus roxburghii"
"12154","Pinus serotina"
"12155","Pinus strobus"
"12156","Pinus sylvestris"
"12157","Pinus sylvestris"
"12158","Pinus sylvestris"
"12159","Pinus sylvestris"
"12160","Pinus sylvestris"
"12161","Pinus tabulaeformis"
"12162","Pinus taeda"
"12163","Pinus thunbergii"
"12164","Pinus uncinata"
"12165","Pinus virginiana"
"12166","Pinus wallichiana"
"12167","Pinus wallichiana"
"12168","Pinus yunnanensis"
"12169","Pinus yunnanensis"
"12170","Pinus yunnanensis"
"12171","Pinus yunnanensis"
"12172","Piper reticulatum"
"12173","Piper tucumanum"
"12174","Piptadenia gonoacantha"
"12175","Piptadenia gonoacantha"
"12176","Piptadenia grata"
"12177","Piptadenia grata"
"12178","Piptadenia grata"
"12179","Piptadenia obliqua"
"12180","Piptadenia obliqua"
"12181","Piptadenia pittieri"
"12182","Piptadenia rigida"
"12183","Piptadenia rigida"
"12184","Piptadenia rigida"
"12185","Piptadenia viridiflora"
"12186","Piptadenia viridiflora"
"12187","Piptadeniastrum africanum"
"12188","Piptadeniastrum africanum"
"12189","Piptadeniastrum africanum"
"12190","Piptadeniastrum africanum"
"12191","Piptadeniastrum africanum"
"12192","Piptadeniastrum africanum"
"12193","Piptadeniastrum africanum"
"12194","Piptadeniastrum africanum"
"12195","Piptadeniastrum africanum"
"12196","Piptadeniastrum africanum"
"12197","Piptadeniastrum africanum"
"12198","Piptadeniastrum africanum"
"12199","Piptadeniastrum africanum"
"12200","Piptadeniastrum africanum"
"12201","Piptadeniastrum africanum"
"12202","Piptadeniastrum africanum"
"12203","Piptadeniastrum africanum"
"12204","Piptadeniastrum africanum"
"12205","Piptadeniastrum africanum"
"12206","Piptadeniastrum africanum"
"12207","Piptadeniastrum africanum"
"12208","Piptadeniastrum africanum"
"12209","Piptadeniastrum africanum"
"12210","Piptocarpha rotundifolia"
"12211","Piptocoma discolor"
"12212","Pipturus incanus"
"12213","Piranhea longepedunculata"
"12214","Piranhea longepedunculata"
"12215","Piranhea longepedunculata"
"12216","Piranhea trifoliolata"
"12217","Piranhea trifoliolata"
"12218","Piscidia carthagenensis"
"12219","Piscidia communis"
"12220","Piscidia communis"
"12221","Pisonia subcordata"
"12222","Pisonia umbellifera"
"12223","Pisonia umbellifera"
"12224","Pisonia umbellifera"
"12225","Pisonia zapallo"
"12226","Pisonia zapallo"
"12227","Pisonia zapallo"
"12228","Pisonia zapallo"
"12229","Pisonia zapallo"
"12230","Pistacia chinensis"
"12231","Pistacia chinensis"
"12232","Pistacia integerrima"
"12233","Pithecellobium adenophorum"
"12234","Pithecellobium arboreum"
"12235","Pithecellobium arboreum"
"12236","Pithecellobium dulce"
"12237","Pithecellobium dulce"
"12238","Pithecellobium dulce"
"12239","Pithecellobium dulce"
"12240","Pithecellobium dulce"
"12241","Pithecellobium dulce"
"12242","Pithecellobium ellipticum"
"12243","Pithecellobium jupunba"
"12244","Pithecellobium latifolium"
"12245","Pithecellobium rosulatum"
"12246","Pithecellobium saman"
"12247","Pithecellobium saman"
"12248","Pithecellobium saman"
"12249","Pithecellobium saman"
"12250","Pithecellobium saman"
"12251","Pithecellobium saman"
"12252","Pithecellobium saman"
"12253","Pithecellobium scalare"
"12254","Pittosporum angustifolium"
"12255","Pittosporum angustifolium"
"12256","Pittosporum ferrugineum"
"12257","Pittosporum floribundum"
"12258","Pittosporum monticolum"
"12259","Pittosporum pentandrum"
"12260","Pittosporum ramiflorum"
"12261","Pittosporum rubiginosum"
"12262","Pittosporum undulatum"
"12263","Pittosporum viridiflorum"
"12264","Placodiscus pseudostipularis"
"12265","Placodiscus pseudostipularis"
"12266","Placodiscus pseudostipularis"
"12267","Placospermum coriaceum"
"12268","Plagiostyles africana"
"12269","Plagiostyles africana"
"12270","Plagiostyles africana"
"12271","Planchonia andamanica"
"12272","Planchonia grandis"
"12273","Planchonia papuana"
"12274","Planchonia papuana"
"12275","Planchonia valida"
"12276","Platanus acerifolia"
"12277","Platanus acerifolia"
"12278","Platanus acerifolia"
"12279","Platanus acerifolia"
"12280","Platanus hybridus"
"12281","Platanus occidentalis"
"12282","Platanus occidentalis"
"12283","Platanus orientalis"
"12284","Platea excelsa"
"12285","Platea excelsa"
"12286","Platea excelsa"
"12287","Platea kinabaluensis"
"12288","Platea latifolia"
"12289","Platea montana"
"12290","Platea parvifolia"
"12291","Platea parvifolia"
"12292","Platea parvifolia"
"12293","Platea parvifolia"
"12294","Plathymenia reticulata"
"12295","Plathymenia reticulata"
"12296","Plathymenia reticulata"
"12297","Platonia insignis"
"12298","Platonia insignis"
"12299","Platonia insignis"
"12300","Platonia insignis"
"12301","Platonia insignis"
"12302","Platonia insignis"
"12303","Platonia insignis"
"12304","Platycarya strobilacea"
"12305","Platycarya strobilacea"
"12306","Platycyamus regnellii"
"12307","Platylophus trifoliatus"
"12308","Platymiscium floribundum"
"12309","Platymiscium fragrans"
"12310","Platymiscium indet"
"12311","Platymiscium lasiocarpum"
"12312","Platymiscium pinnatum"
"12313","Platymiscium pinnatum"
"12314","Platymiscium pinnatum"
"12315","Platymiscium pinnatum"
"12316","Platymiscium pinnatum"
"12317","Platymiscium pinnatum"
"12318","Platymiscium pinnatum"
"12319","Platymiscium pinnatum"
"12320","Platymiscium trinitatis"
"12321","Platymiscium trinitatis"
"12322","Platymiscium trinitatis"
"12323","Platymiscium trinitatis"
"12324","Platymiscium trinitatis"
"12325","Platymiscium ulei"
"12326","Platymiscium ulei"
"12327","Platymiscium ulei"
"12328","Platymiscium yucatanum"
"12329","Platymitra arborea"
"12330","Platymitra macrocarpa"
"12331","Platypodium elegans"
"12332","Platypodium elegans"
"12333","Platypodium elegans"
"12334","Platypodium elegans"
"12335","Pleiogynium timorense"
"12336","Pleiogynium timorense"
"12337","Pleiogynium timorense"
"12338","Pleiogynium timorense"
"12339","Pleiogynium timorense"
"12340","Pleiogynium timorense"
"12341","Pleuranthodendron lindenii"
"12342","Pleurostylia africana"
"12343","Pleurostylia capensis"
"12344","Pleurostylia opposita"
"12345","Pleurothyrium parviflorum"
"12346","Plinia rivularis"
"12347","Ploiarium alternifolium"
"12348","Plumeria alba"
"12349","Plumeria rubra"
"12350","Podocarpus amara"
"12351","Podocarpus blumei"
"12352","Podocarpus brassii"
"12353","Podocarpus brevifolius"
"12354","Podocarpus compactus"
"12355","Podocarpus coriaceus"
"12356","Podocarpus dacrydioides"
"12357","Podocarpus elatus"
"12358","Podocarpus ensiculus"
"12359","Podocarpus ferruginea"
"12360","Podocarpus ferrugineus"
"12361","Podocarpus gracilior"
"12362","Podocarpus grayae"
"12363","Podocarpus grayae"
"12364","Podocarpus guatemalensis"
"12365","Podocarpus hallii"
"12366","Podocarpus henckelii"
"12367","Podocarpus hypophylla"
"12368","Podocarpus imbricata"
"12369","Podocarpus imbricata"
"12370","Podocarpus imbricata"
"12371","Podocarpus imbricata"
"12372","Podocarpus indet"
"12373","Podocarpus indet"
"12374","Podocarpus indet"
"12375","Podocarpus lambertii"
"12376","Podocarpus latifolia"
"12377","Podocarpus latifolius"
"12378","Podocarpus milanjiana"
"12379","Podocarpus nagi"
"12380","Podocarpus nagi"
"12381","Podocarpus neriifolius"
"12382","Podocarpus neriifolius"
"12383","Podocarpus neriifolius"
"12384","Podocarpus neriifolius"
"12385","Podocarpus neriifolius"
"12386","Podocarpus neriifolius"
"12387","Podocarpus neriifolius"
"12388","Podocarpus neriifolius"
"12389","Podocarpus nubigena"
"12390","Podocarpus oleifolius"
"12391","Podocarpus oleifolius"
"12392","Podocarpus oleifolius"
"12393","Podocarpus parlatorei"
"12394","Podocarpus parlatorei"
"12395","Podocarpus parlatorei"
"12396","Podocarpus polystachya"
"12397","Podocarpus polystachya"
"12398","Podocarpus rospigliosii"
"12399","Podocarpus rospigliosii"
"12400","Podocarpus rospigliosii"
"12401","Podocarpus rumphii"
"12402","Podocarpus spicata"
"12403","Podocarpus spicatus"
"12404","Podocarpus standleyi"
"12405","Podocarpus totara"
"12406","Podocarpus usambarensis"
"12407","Podocarpus usambarensis"
"12408","Podocarpus wallichianus"
"12409","Poecilandra retusa"
"12410","Poecilanthe hostmannii"
"12411","Poecilanthe hostmannii"
"12412","Poecilanthe hostmannii"
"12413","Poecilanthe parviflora"
"12414","Poeciloneuron indicum"
"12415","Poeppigia procera"
"12416","Poeppigia procera"
"12417","Poga oleosa"
"12418","Poga oleosa"
"12419","Poga oleosa"
"12420","Poga oleosa"
"12421","Poga oleosa"
"12422","Poga oleosa"
"12423","Poga oleosa"
"12424","Poga oleosa"
"12425","Poga oleosa"
"12426","Pogonophora schomburgkiana"
"12427","Pogonophora schomburgkiana"
"12428","Polyalthia asteriella"
"12429","Polyalthia australis"
"12430","Polyalthia beccarii"
"12431","Polyalthia canangioides"
"12432","Polyalthia celebica"
"12433","Polyalthia cerasoides"
"12434","Polyalthia cerasoides"
"12435","Polyalthia cinnamomea"
"12436","Polyalthia corticosa"
"12437","Polyalthia fragrans"
"12438","Polyalthia glauca"
"12439","Polyalthia holtzeana"
"12440","Polyalthia hypoleuca"
"12441","Polyalthia hypoleuca"
"12442","Polyalthia hypoleuca"
"12443","Polyalthia insignis"
"12444","Polyalthia lateriflora"
"12445","Polyalthia longifolia"
"12446","Polyalthia longifolia"
"12447","Polyalthia macrantha"
"12448","Polyalthia macropoda"
"12449","Polyalthia michaelii"
"12450","Polyalthia michaelii"
"12451","Polyalthia nitidissima"
"12452","Polyalthia oblongifolia"
"12453","Polyalthia rumphii"
"12454","Polyalthia rumphii"
"12455","Polyalthia scortechinii"
"12456","Polyalthia simiarum"
"12457","Polyalthia suaveolens"
"12458","Polyalthia suberosa"
"12459","Polyalthia suberosa"
"12460","Polyalthia sumatrana"
"12461","Polyosma alangiacea"
"12462","Polyosma cambodiana"
"12463","Polyosma cambodiana"
"12464","Polyosma cambodiana"
"12465","Polyosma cambodiana"
"12466","Polyosma hirsuta"
"12467","Polyosma integrifolia"
"12468","Polyosma integrifolia"
"12469","Polyosma laete-virens"
"12470","Polyscias australiana"
"12471","Polyscias australiana"
"12472","Polyscias australiana"
"12473","Polyscias elegans"
"12474","Polyscias elegans"
"12475","Polyscias elegans"
"12476","Polyscias elegans"
"12477","Polyscias fulva"
"12478","Polyscias fulva"
"12479","Polyscias kikuyuensis"
"12480","Polyscias mollis"
"12481","Polyscias murrayi"
"12482","Polyscias murrayi"
"12483","Polyscias murrayi"
"12484","Polyscias murrayi"
"12485","Polyscias murrayi"
"12486","Polyscias murrayi"
"12487","Polyscias nodosa"
"12488","Polyscias ornifolia"
"12489","Pometia acuminata"
"12490","Pometia alnifolia"
"12491","Pometia macrocarpa"
"12492","Pometia pinnata"
"12493","Pometia pinnata"
"12494","Pometia pinnata"
"12495","Pometia pinnata"
"12496","Pometia pinnata"
"12497","Pometia pinnata"
"12498","Pometia ridleyi"
"12499","Pometia tomentosa"
"12500","Pometia tomentosa"
"12501","Pometia tomentosa"
"12502","Pometia tomentosa"
"12503","Pongamia pinnata"
"12504","Pongamia pinnata"
"12505","Pongamia pinnata"
"12506","Pongamia pinnata"
"12507","Popowia hirta"
"12508","Popowia nervosa"
"12509","Populus adenopoda"
"12510","Populus alba"
"12511","Populus balsamifera"
"12512","Populus bolleana"
"12513","Populus canadensis"
"12514","Populus canadensis"
"12515","Populus cathayana"
"12516","Populus ciliata"
"12517","Populus davidiana"
"12518","Populus deltoides"
"12519","Populus deltoides"
"12520","Populus deltoides"
"12521","Populus euphratica"
"12522","Populus euphratica"
"12523","Populus euramericana"
"12524","Populus grandidentata"
"12525","Populus indet"
"12526","Populus indet"
"12527","Populus koreana"
"12528","Populus lasiocarpa"
"12529","Populus lasiocarpa"
"12530","Populus maximowiczii"
"12531","Populus nigra"
"12532","Populus pseudosimonii"
"12533","Populus purdomii"
"12534","Populus rotundifolia"
"12535","Populus rotundifolia"
"12536","Populus simonii"
"12537","Populus tomentosa"
"12538","Populus tomentosa"
"12539","Populus tomentosa"
"12540","Populus tomentosa"
"12541","Populus tomentosa"
"12542","Populus tomentosa"
"12543","Populus tremula"
"12544","Populus tremula"
"12545","Populus tremuloides"
"12546","Populus trichocarpa"
"12547","Populus ussuriensis"
"12548","Populus X berolinensis"
"12549","Populus yunnanensis"
"12550","Populus yunnanensis"
"12551","Populus yunnanensis"
"12552","Populus yunnanensis"
"12553","Poraqueiba guianensis"
"12554","Poraqueiba guianensis"
"12555","Poraqueiba guianensis"
"12556","Poraqueiba sericea"
"12557","Poraqueiba sericea"
"12558","Poraqueiba sericea"
"12559","Porcelia macrocarpa"
"12560","Porcelia microcarpa"
"12561","Porcelia nitidifolia"
"12562","Porterandia anisophylla"
"12563","Posoqueria acutifolia"
"12564","Posoqueria latifolia"
"12565","Posoqueria latifolia"
"12566","Posoqueria latifolia"
"12567","Posoqueria longiflora"
"12568","Posoqueria longiflora"
"12569","Potameia antevaratra"
"12570","Potameia antevaratra"
"12571","Potameia antevaratra"
"12572","Potameia antevaratra"
"12573","Potoxylon melagangai"
"12574","Potoxylon melagangai"
"12575","Poulsenia armata"
"12576","Poulsenia armata"
"12577","Poulsenia armata"
"12578","Poulsenia armata"
"12579","Poulsenia armata"
"12580","Poulsenia armata"
"12581","Poulsenia armata"
"12582","Poupartia amazonica"
"12583","Pourouma apiculata"
"12584","Pourouma bicolor"
"12585","Pourouma bicolor"
"12586","Pourouma bicolor"
"12587","Pourouma bicolor"
"12588","Pourouma bicolor"
"12589","Pourouma bicolor"
"12590","Pourouma cecropiifolia"
"12591","Pourouma cecropiifolia"
"12592","Pourouma cecropiifolia"
"12593","Pourouma guianensis"
"12594","Pourouma guianensis"
"12595","Pourouma guianensis"
"12596","Pourouma hirsutipetiolata"
"12597","Pourouma indet"
"12598","Pourouma melinonii"
"12599","Pourouma minor"
"12600","Pourouma minor"
"12601","Pourouma minor"
"12602","Pourouma minor"
"12603","Pourouma mollis"
"12604","Pourouma tomentosa"
"12605","Pourouma tomentosa"
"12606","Pourouma villosa"
"12607","Pouteria adolfi-friederici"
"12608","Pouteria adolfi-friedericii"
"12609","Pouteria alnifolia"
"12610","Pouteria alnifolia"
"12611","Pouteria altissima"
"12612","Pouteria altissima"
"12613","Pouteria altissima"
"12614","Pouteria altissima"
"12615","Pouteria ambelaniifolia"
"12616","Pouteria anibifolia"
"12617","Pouteria aningeri"
"12618","Pouteria aningeri"
"12619","Pouteria aningeri"
"12620","Pouteria anomala"
"12621","Pouteria anomala"
"12622","Pouteria anomala"
"12623","Pouteria anomala"
"12624","Pouteria anomala"
"12625","Pouteria anomala"
"12626","Pouteria arcuata"
"12627","Pouteria arnhemica"
"12628","Pouteria atabapoensis"
"12629","Pouteria australis"
"12630","Pouteria australis"
"12631","Pouteria australis"
"12632","Pouteria australis"
"12633","Pouteria benai"
"12634","Pouteria bilocularis"
"12635","Pouteria buenaventurensis"
"12636","Pouteria caimito"
"12637","Pouteria caimito"
"12638","Pouteria caimito"
"12639","Pouteria caimito"
"12640","Pouteria caimito"
"12641","Pouteria caimito"
"12642","Pouteria caimito"
"12643","Pouteria caimito"
"12644","Pouteria campechiana"
"12645","Pouteria castanosperma"
"12646","Pouteria chartacea"
"12647","Pouteria chartacea"
"12648","Pouteria chartacea"
"12649","Pouteria cladantha"
"12650","Pouteria cladantha"
"12651","Pouteria cladantha"
"12652","Pouteria coriacea"
"12653","Pouteria cuspidata"
"12654","Pouteria doonsaf"
"12655","Pouteria duclitan"
"12656","Pouteria durlandii"
"12657","Pouteria durlandii"
"12658","Pouteria egregia"
"12659","Pouteria egregia"
"12660","Pouteria egregia"
"12661","Pouteria egregia"
"12662","Pouteria egregia"
"12663","Pouteria egregia"
"12664","Pouteria elegans"
"12665","Pouteria engleri"
"12666","Pouteria engleri"
"12667","Pouteria engleri"
"12668","Pouteria ephedrantha"
"12669","Pouteria eugeniifolia"
"12670","Pouteria eugeniifolia"
"12671","Pouteria euphlebia"
"12672","Pouteria euphlebia"
"12673","Pouteria euphlebia"
"12674","Pouteria euphlebia"
"12675","Pouteria euphlebia"
"12676","Pouteria euphlebia"
"12677","Pouteria filipes"
"12678","Pouteria firma"
"12679","Pouteria fissilis"
"12680","Pouteria franciscana"
"12681","Pouteria galactoxylon"
"12682","Pouteria galactoxylon"
"12683","Pouteria gardneri"
"12684","Pouteria gardneriana"
"12685","Pouteria glomerata"
"12686","Pouteria glomerata"
"12687","Pouteria glomerata"
"12688","Pouteria gongrijpii"
"12689","Pouteria gongrijpii"
"12690","Pouteria gongrijpii"
"12691","Pouteria gongrijpii"
"12692","Pouteria gongrijpii"
"12693","Pouteria grandiflora"
"12694","Pouteria grandis"
"12695","Pouteria guianensis"
"12696","Pouteria guianensis"
"12697","Pouteria guianensis"
"12698","Pouteria guianensis"
"12699","Pouteria guianensis"
"12700","Pouteria guianensis"
"12701","Pouteria hispida"
"12702","Pouteria hispida"
"12703","Pouteria indet"
"12704","Pouteria indet"
"12705","Pouteria indet"
"12706","Pouteria indet"
"12707","Pouteria indet"
"12708","Pouteria indet"
"12709","Pouteria indet"
"12710","Pouteria izabalensis"
"12711","Pouteria kaernbachiana"
"12712","Pouteria lauterbachiana"
"12713","Pouteria linggensis"
"12714","Pouteria maclayana"
"12715","Pouteria macrantha"
"12716","Pouteria macrocarpa"
"12717","Pouteria macrocarpa"
"12718","Pouteria macrophylla"
"12719","Pouteria macrophylla"
"12720","Pouteria macrophylla"
"12721","Pouteria macrophylla"
"12722","Pouteria macropoda"
"12723","Pouteria maingayi"
"12724","Pouteria maingayi"
"12725","Pouteria malaccensis"
"12726","Pouteria malaccensis"
"12727","Pouteria malaccensis"
"12728","Pouteria malaccensis"
"12729","Pouteria manaosensis"
"12730","Pouteria melanopoda"
"12731","Pouteria melanopoda"
"12732","Pouteria melanopoda"
"12733","Pouteria membranacea"
"12734","Pouteria minima"
"12735","Pouteria moluccana"
"12736","Pouteria multiflora"
"12737","Pouteria multiflora"
"12738","Pouteria myrsinodendron"
"12739","Pouteria nemorosa"
"12740","Pouteria oblanceolata"
"12741","Pouteria obovata"
"12742","Pouteria obovata"
"12743","Pouteria obovoidea"
"12744","Pouteria obscura"
"12745","Pouteria oppositifolia"
"12746","Pouteria pachycalyx"
"12747","Pouteria pachycalyx"
"12748","Pouteria pachycarpa"
"12749","Pouteria pachycarpa"
"12750","Pouteria papyracea"
"12751","Pouteria pohlmaniana"
"12752","Pouteria pohlmaniana"
"12753","Pouteria pohlmaniana"
"12754","Pouteria pohlmaniana"
"12755","Pouteria reticulata"
"12756","Pouteria reticulata"
"12757","Pouteria reticulata"
"12758","Pouteria richardii"
"12759","Pouteria richardii"
"12760","Pouteria richardii"
"12761","Pouteria richardii"
"12762","Pouteria rivicoa"
"12763","Pouteria sapota"
"12764","Pouteria sapota"
"12765","Pouteria speciosa"
"12766","Pouteria speciosa"
"12767","Pouteria superba"
"12768","Pouteria superba"
"12769","Pouteria torricellensis"
"12770","Pouteria torricellensis"
"12771","Pouteria torta"
"12772","Pouteria torta"
"12773","Pouteria torta"
"12774","Pouteria torta"
"12775","Pouteria torta"
"12776","Pouteria torta"
"12777","Pouteria trigonosperma"
"12778","Pouteria trigonosperma"
"12779","Pouteria trilocularis"
"12780","Pouteria venosa"
"12781","Pouteria vernicosa"
"12782","Pouteria villamilii"
"12783","Pouteria vitiensis"
"12784","Pouteria vrieseana"
"12785","Pouteria xerocarpa"
"12786","Pouteria xerocarpa"
"12787","Pradosia cochlearia"
"12788","Pradosia indet"
"12789","Pradosia ptychandra"
"12790","Pradosia ptychandra"
"12791","Pradosia schomburgkiana"
"12792","Pradosia schomburgkiana"
"12793","Pradosia schomburgkiana"
"12794","Pradosia surinamensis"
"12795","Pradosia surinamensis"
"12796","Prainea cuspidata"
"12797","Prainea limpato"
"12798","Prainea papuana"
"12799","Premna acuminata"
"12800","Premna angolensis"
"12801","Premna angolensis"
"12802","Premna latifolia"
"12803","Premna lignum-vitae"
"12804","Premna lignum-vitae"
"12805","Premna lignum-vitae"
"12806","Premna maxima"
"12807","Premna pyramidata"
"12808","Premna serratifolia"
"12809","Premna tomentosa"
"12810","Prestoea decurrens"
"12811","Priogymnanthus hasslerianus"
"12812","Prioria balsamifera"
"12813","Prioria balsamifera"
"12814","Prioria balsamifera"
"12815","Prioria balsamifera"
"12816","Prioria balsamifera"
"12817","Prioria balsamifera"
"12818","Prioria balsamifera"
"12819","Prioria balsamifera"
"12820","Prioria balsamifera"
"12821","Prioria copaifera"
"12822","Prioria copaifera"
"12823","Prioria copaifera"
"12824","Prioria copaifera"
"12825","Prioria copaifera"
"12826","Prioria copaifera"
"12827","Prioria copaifera"
"12828","Prioria mannii"
"12829","Prioria mannii"
"12830","Prioria oxyphylla"
"12831","Prioria oxyphylla"
"12832","Prioria oxyphylla"
"12833","Prioria oxyphylla"
"12834","Prockia crucis"
"12835","Prosopis affinis"
"12836","Prosopis affinis"
"12837","Prosopis africana"
"12838","Prosopis africana"
"12839","Prosopis alba"
"12840","Prosopis alba"
"12841","Prosopis algarobilla"
"12842","Prosopis alpataco"
"12843","Prosopis alpataco"
"12844","Prosopis caldenia"
"12845","Prosopis caldenia"
"12846","Prosopis chilensis"
"12847","Prosopis chilensis"
"12848","Prosopis cineraria"
"12849","Prosopis glandulosa"
"12850","Prosopis glandulosa"
"12851","Prosopis glandulosa"
"12852","Prosopis juliflora"
"12853","Prosopis juliflora"
"12854","Prosopis juliflora"
"12855","Prosopis juliflora"
"12856","Prosopis juliflora"
"12857","Prosopis juliflora"
"12858","Prosopis juliflora"
"12859","Prosopis juliflora"
"12860","Prosopis kuntzei"
"12861","Prosopis kuntzei"
"12862","Prosopis kuntzei"
"12863","Prosopis nigra"
"12864","Prosopis nigra"
"12865","Prosopis pallida"
"12866","Prosopis rubriflora"
"12867","Prosopis ruscifolia"
"12868","Prosopis ruscifolia"
"12869","Prosopis ruscifolia"
"12870","Prosopis spicigera"
"12871","Protea angolensis"
