"","ID_AE","Latitude","Longitude","Family","Genus","Species","X","Unit_X","Min_X","Max_X","Output","Output_TR","Unit_Y","Equation","RMSE","SEE","Corrected_for_bias","Substitute_equation","Sample_size","Veg_Component","Population","Location","Country","Ecoregion_WWF","Reference"
"2622",43924,40.8595,-72.9567,"Fagaceae","Quercus","alba","DBH","cm",1,18,"Biomass","log10","g","2.3058+2.1666*(log10(X^(1)))",NA,NA,NA,"log10 Biomass=2.3058+2.1666*(log10((DBH)^(1)))",15,"Whole tree (aboveground)","Individual","BROOKHAVEN FOREST, NEW YORK","United States","Temperate broadleaf and mixed forests","Whittaker, R. H.; Woodwell, G. M. 1968. Dimension and production relations of trees and shrubs in the Brookhaven Forest, New York. Journal of Ecology. 56: 1-25."
"2623",43931,41.312521,-101.879768,"Pinaceae","Tsuga","canadensis","DBH","mm",2,55,"Biomass",NA,"kg","6.1371-0.2785*X+0.004286*(X^(2))",NA,NA,NA,"Biomass=6.1371-0.2785*(DBH)+0.004286*((DBH)^(2))",31,"Whole tree (above stump)","Individual",NA,"United States","Temperate grasslands, savannas, and shrublands","Monteith; D; 1979; Whole tree weight tables for New York; AFRI Res; Rep; 40; Syracuse; NY; State University of New York; College of Environmental Science and Forestry; Applied Forestry Research Institute;"
"2624",43942,44.9658,-63.3932,"Betulaceae","Betula","alleghaniensis","DBH","cm",3,29,"Biomass","log","kg","#NAME?",NA,NA,TRUE,"log Biomass=-2.1306+0*(DBH)+2.451*(LOG((DBH)^(1)))",24,"Whole tree (aboveground)","Individual","Central Nova Scotia","Canada","Temperate broadleaf and mixed forests","Freedman; B; 1984; The relationship between the aboveground dry weight and diameter for a wide size range of erect land plants; Canadian Journal of Botany; 62; 2370-2374;"
"2625",43943,12.833333,-85.45,"Unknown","unknown","unknown","DBH","cm",NA,NA,"Biomass","log","kg","#NAME?",NA,NA,NA,"log Biomass=-2.13+2.42*LOG((DBH))",NA,"Stem+bark+branches","Individual","Matiguas","Nicaragua","Tropical and subtropical moist broadleaf forests","Zapata, M; Colorado, GJ; Del Valle JI. 2003. Ecuaciones de biomasa aerea para bosques intervenidos y secundarios. In Orrego, SA; Del Valle, JI; Moreno, FH. eds. Medicion de la captura de carbono en ecosistemas forestales tropicales de Colombia, contribuciones para la mitigacion del cambio climatico. Bogota, CO, Universidad Nacional de Colombia-Centro Andino para la Economia del Medio Ambiente (CAEMA). p. 87-120. cited in: Ibrahim, M; Chacon, M; Cuartas, C; Naranjo, J; Ponce, G; Vega, P; Casasola, F; Rojas, J. 2007. Almacenamiento de carbono en el suelo y la biomasa arborea en sistemas de usos de la tierra en paisajes ganaderos de Colombia, Costa Rica y Nicaragua. Agroforesteria en las Americas (45):27-36."
"2626",43943,4.433333,-75.633333,"Unknown","unknown","unknown","DBH","cm",NA,NA,"Biomass","log","kg","#NAME?",NA,NA,NA,"log Biomass=-2.13+2.42*LOG((DBH))",NA,"Stem+bark+branches","Individual","Quindio","Colombia","Montane grasslands","Zapata, M; Colorado, GJ; Del Valle JI. 2003. Ecuaciones de biomasa aerea para bosques intervenidos y secundarios. In Orrego, SA; Del Valle, JI; Moreno, FH. eds. Medicion de la captura de carbono en ecosistemas forestales tropicales de Colombia, contribuciones para la mitigacion del cambio climatico. Bogota, CO, Universidad Nacional de Colombia-Centro Andino para la Economia del Medio Ambiente (CAEMA). p. 87-120. cited in: Ibrahim, M; Chacon, M; Cuartas, C; Naranjo, J; Ponce, G; Vega, P; Casasola, F; Rojas, J. 2007. Almacenamiento de carbono en el suelo y la biomasa arborea en sistemas de usos de la tierra en paisajes ganaderos de Colombia, Costa Rica y Nicaragua. Agroforesteria en las Americas (45):27-36."
"2627",43943,4.433333,-75.633333,"Unknown","unknown","unknown","DBH","cm",NA,NA,"Biomass","log","kg","#NAME?",NA,NA,NA,"log Biomass=-2.13+2.42*LOG((DBH))",NA,"Stem+bark+branches","Individual","Valle del Cauca","Colombia","Montane grasslands","Zapata, M; Colorado, GJ; Del Valle JI. 2003. Ecuaciones de biomasa aerea para bosques intervenidos y secundarios. In Orrego, SA; Del Valle, JI; Moreno, FH. eds. Medicion de la captura de carbono en ecosistemas forestales tropicales de Colombia, contribuciones para la mitigacion del cambio climatico. Bogota, CO, Universidad Nacional de Colombia-Centro Andino para la Economia del Medio Ambiente (CAEMA). p. 87-120. cited in: Ibrahim, M; Chacon, M; Cuartas, C; Naranjo, J; Ponce, G; Vega, P; Casasola, F; Rojas, J. 2007. Almacenamiento de carbono en el suelo y la biomasa arborea en sistemas de usos de la tierra en paisajes ganaderos de Colombia, Costa Rica y Nicaragua. Agroforesteria en las Americas (45):27-36."
"2628",43943,10.15,-84.7,"Unknown","unknown","unknown","DBH","cm",NA,NA,"Biomass","log","kg","#NAME?",NA,NA,NA,"log Biomass=-2.13+2.42*LOG((DBH))",NA,"Stem+bark+branches","Individual","Esparza","Costa Rica","Tropical and subtropical moist broadleaf forests","Zapata, M; Colorado, GJ; Del Valle JI. 2003. Ecuaciones de biomasa aerea para bosques intervenidos y secundarios. In Orrego, SA; Del Valle, JI; Moreno, FH. eds. Medicion de la captura de carbono en ecosistemas forestales tropicales de Colombia, contribuciones para la mitigacion del cambio climatico. Bogota, CO, Universidad Nacional de Colombia-Centro Andino para la Economia del Medio Ambiente (CAEMA). p. 87-120. cited in: Ibrahim, M; Chacon, M; Cuartas, C; Naranjo, J; Ponce, G; Vega, P; Casasola, F; Rojas, J. 2007. Almacenamiento de carbono en el suelo y la biomasa arborea en sistemas de usos de la tierra en paisajes ganaderos de Colombia, Costa Rica y Nicaragua. Agroforesteria en las Americas (45):27-36."
"2629",43955,4.83776,-73.90108,"Unknown","unknown","unknown","DBH","cm",10,50,"Biomass",NA,"kg","409.107-4316.21/X",NA,NA,NA,"Biomass=409.107-4316.21/(DBH)",10,"Stem+bark+leaves+branches","Individual","Reserva natural Encenillo, Cundinamarca","Colombia","Montane grasslands","Perez Lara, M; Diaz Timote, J. 2010. Estimacion del carbono contenido en la biomasa forestal aerea de dos bosques andinos en los departamentos de Santander y Cundinamarca. Ing. Forestal. CO., Universidad Distrital Francisco Jose de Caldas. 87 p. p."
"2630",43972,60.6987,24.1603,"Pinaceae","Pinus","sylvestris","DBH","cm",NA,NA,"Biomass","log","kg","#NAME?",NA,NA,NA,"log Biomass=-2.3042+2.2608*LOG((DBH))",30,"Complete tree (aboveground - excluded fruits)","Individual","Southern Finland","Finland","Boreal forest/taigas","Makela, A. and Vanninen, P. 1998. Impacts of size and competition on tree form and distribution of aboveground biomass in Scots pine. Canadian Journal of Forest Research (28) 216-227"
"2631",43987,33.1088,-88.5894,"Pinaceae","Pinus","taeda","DBH","in",2,22,"Biomass","log10","lb","0.036+2.6743*(log10(X^(1)))",NA,NA,NA,"log10 Biomass=0.036+2.6743*(log10((DBH)^(1)))",36,"Whole tree (above stump)","Individual","Noxubee, Mississippi","United States","Temperate broadleaf and mixed forests","Nelson; L;  Switzer; G; 1975; Estimating weights of loblolly pine trees and their components in natural stands and plantations in central Mississippi; Technical Bulletin 73; Mississippi State; MS; Mississippi Agricultural and Forestry Experiment Station;"
"2632",43987,33.3887,-88.9027,"Pinaceae","Pinus","taeda","DBH","in",2,22,"Biomass","log10","lb","0.036+2.6743*(log10(X^(1)))",NA,NA,NA,"log10 Biomass=0.036+2.6743*(log10((DBH)^(1)))",36,"Whole tree (above stump)","Individual","Oktibbeha, Mississippi","United States","Temperate broadleaf and mixed forests","Nelson; L;  Switzer; G; 1975; Estimating weights of loblolly pine trees and their components in natural stands and plantations in central Mississippi; Technical Bulletin 73; Mississippi State; MS; Mississippi Agricultural and Forestry Experiment Station;"
"2633",43987,33.165,-89.0179,"Pinaceae","Pinus","taeda","DBH","in",2,22,"Biomass","log10","lb","0.036+2.6743*(log10(X^(1)))",NA,NA,NA,"log10 Biomass=0.036+2.6743*(log10((DBH)^(1)))",36,"Whole tree (above stump)","Individual","Winston, Mississippi","United States","Temperate broadleaf and mixed forests","Nelson; L;  Switzer; G; 1975; Estimating weights of loblolly pine trees and their components in natural stands and plantations in central Mississippi; Technical Bulletin 73; Mississippi State; MS; Mississippi Agricultural and Forestry Experiment Station;"
"2635",44017,49.9502,9.4299,"Pinaceae","Picea","abies","DBH","cm",17,39,"Biomass",NA,"kg","#NAME?",NA,NA,NA,"Biomass=-43.13+2.25*(DBH)^2",19,"Complete tree (aboveground - excluded fruits)","Individual","0","Germany","Temperate broadleaf and mixed forests","Fiedler, F. 1986. Die Dendromasse eines hiebsreifen Fichtenbestandes. Beitrage fur die Forstwirtschaft (20) 171-180"
"2636",44043,3.42,113.26,"Unknown","All","All","DBH","cm",0.99,7.8,"Biomass","log","kg","(log(-1.465))+(2.954*log(X))",NA,NA,NA,"(log(-1.465))+(2.954*log((DBH)))",4,"Total aboveground biomass","Individual","UPM Bintulu Campus","Malaysia","Tropical and subtropical moist broadleaf forests","H., R. K. J., N. M. Majid, G. Seca and O. H. Ahmed (2011). ""Total aboveground biomass of selected age stand of a rehabilitated forest."" Rehabilitation of Tropical Rainforest Ecosystems."
"2637",44044,24.81151,92.89148,"Poaceae","Bambusa","vulgaris","DBH","cm",NA,NA,"Biomass","log","g","2.281+2.149*(log(X))",NA,NA,NA,"log Biomass=2.281+2.149*(log((DBH)))",NA,"Bark,Branches,Leaves,Stump and Trunk","Stand","Barak Valley","India","Tropical and subtropical moist broadleaf forests","Nath, A.J., Das, G. & Das, A.K. 2009. Above ground standing biomass and carbon storage in village bamboos in North East India. Biomass and Bioenergy, 33(9): 1188?1196."
"2645",44049,3.42,113.26,"Unknown","All","All","DBH","cm",0.99,7.8,"Biomass","log","kg","(log(-1.465))+(1.477*log(X^2))",NA,NA,NA,"(log(-1.465))+(1.477*log((DBH)^2))",4,"Total aboveground biomass","Individual","UPM Bintulu Campus","Malaysia","Tropical and subtropical moist broadleaf forests","H., R. K. J., N. M. Majid, G. Seca and O. H. Ahmed (2011). ""Total aboveground biomass of selected age stand of a rehabilitated forest."" Rehabilitation of Tropical Rainforest Ecosystems."
"2646",44055,24.81151,92.89148,"Poaceae","Bambusa","cacharensis","DBH","cm",NA,NA,"Biomass","log","g","2.174+2.306*(log(X))",NA,NA,NA,"log Biomass=2.174+2.306*(log((DBH)))",NA,"Bark,Branches,Leaves,Stump and Trunk","Stand","Barak Valley","India","Tropical and subtropical moist broadleaf forests","Nath, A.J., Das, G. & Das, A.K. 2009. Above ground standing biomass and carbon storage in village bamboos in North East India. Biomass and Bioenergy, 33(9): 1188?1196."
"2647",44064,24.456389,-99.898333,"Pinaceae","Pinus","teocote","DBH","cm",5.5,40.4,"Biomass",NA,"kg","(0.508*X^1.933)",NA,NA,NA,"(0.508*(DBH)^1.933)",8,"Whole tree (aboveground)","Individual","Nuevo Leon","Mexico",NA,"Dom¨ªnguez, G. 2005. Evaluaci¨®n del contenido de carbono en bosques del sur de Nuevo Le¨®n. Tesis de Maestr¨ªa. Universidad Aut¨®noma de Nuevo Le¨®n. M¨¦xico. 63 p."
"2648",44068,25.51258,78.55079,"Fabaceae","Hardwickia","binnata","DBH","cm",NA,NA,"Biomass",NA,"kg","2.247*X^(1.086)",NA,NA,NA,"Biomass=2.247*(DBH)^(1.086)",8,"Bark,Branches,Leaves,Stump and Trunk","Individual","National Research Centre for Agroforestry,Jhansi","India","Tropical and subtropical dry broadleaf forests","Rai, A.P., Singh, U.P. & Jabeen, N. 2010. Statistical models for prediction of growth and yield of Dalbergia sisoo and Hardwickia binnata under silvipastoral system in India. Indian Journal of Forestry, 33(1): 13?20."
"2649",44069,30.0684,-83.3669,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 9","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2650",44069,34.1901,-78.2818,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 23","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2651",44069,34.8324,-77.345,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 24","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2652",44069,35.2406,-77.1309,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 25","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2653",44069,36.1506,-76.9703,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 27","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2654",44069,30.684,-88.7733,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 3","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2655",44069,32.3166,-88.0774,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 4","United States","Temperate broadleaf and mixed forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2656",44069,31.8884,-87.3012,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 5","United States","Temperate broadleaf and mixed forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2657",44069,31.7278,-88.0774,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 6","United States","Temperate broadleaf and mixed forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2658",44069,30.684,-86.2574,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 8","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2659",44069,35.6956,-76.5957,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 26","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2660",44069,33.8957,-79.0847,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 22","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
"2661",44069,31.1925,-87.8633,"Fabaceae","Olneya","tesota","DBH^2","in2",1,119,"Biomass",NA,"lb","0+0*X+2.70669*(X^(1.19345))",NA,NA,TRUE,"Biomass=0+0*(DBH^2)+2.70669*((DBH^2)^(1.19345))",886,"Whole tree (above stump)","Individual","Gulf and Atlantic Coastal Plains plot 7","United States","Temperate coniferous forests","Clark; A; I;  Phillips; D;  Frederick; D; 1985; Weight; volume; and physical properties of major hardwood species in the Gulf and Atlantic Coastal Plains; Res; Pap; SE-250; Asheville; NC; U;S; Department of Agriculture; Forest Service; Southeastern Fores"
